ID,playerid,name,Playerfit,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice,av_1,av_2,av_3,av_4,av_5,av_6,Shothardness,tappedtheball,ImportantnessGame,Importantnessgamegrouped,specialMatch,lastGKdive,CluborNationalTeam,competition,Minute,secondlastpenalty,secondlastGKdive,JColourPlayer,JColourGK,Great GK?,Status,Great_GK,foot_cat,mvmtGK_cat,standposGK_cat,ingameshoot_cat,compleague_cat,decider_cat,lastpenaltygoal_cat,lastpenaldir_cat,roundnogroup_cat,heightGK_cat,posdef_cat,GKmvmttyp_cat,opplstpengoal_cat,shothardness_cat,tappedball_cat,gameimportance_cat,specialmatch_cat,lastGKdive_cat,clubornational_cat,compCup_cat,compECC_cat,compNational_cat,compQuali_cat,jerseygreyGK_cat,jerseyredGK_cat,jerseyblackGK_cat,jerseyblueGK_cat,jerseygreenGK_cat,jerseyyellowGK_cat,jerseyorangeGK_cat,jerseygoldPL_cat,jerseyblackPL_cat,jerseywhitePL_cat,jerseypinkPL_cat,jerseypurplePL_cat,jerseyredPL_cat,jerseygreenPL_cat,secondlastGKdivedir_cat,secondlastpen_cat
1265,286,Materazzi,2,L,no,central,Shootout,WM,180,no,null,null,null,Final,Goal,DF,still,0.05841559,0.1060606,0.02983236,0.1522975,0.2188589,0.1665932,6,1,1,1,1,1,1,strong,no,5,important,yes,null,National Team,WM,null,null,null,Blue,Black,yes,Goal,yes,0,0,2,1,0,0,0,0,0,1,1,2,1,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,287,Mateta,2,R,no,central,Ingame,EM,185,no,null,null,null,Semi-Final,null,ST,still,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,6,1,1,1,1,1,1,weak,no,5,normal,yes,null,National Team,EM,16,null,null,White,Green,no,Goal,no,1,0,2,0,0,0,0,0,0,4,0,2,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1267,287,Mateta,2,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,6,1,1,1,1,1,1,normal,no,3,normal,yes,Left,Club,League,49,null,null,White,Black,no,Goal,no,1,0,2,0,1,0,2,6,0,6,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,287,Mateta,2,L,no,central,Ingame,League,190,no,Goal,6,6,null,null,ST,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,4,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,45,Goal,Left,Red,Green,no,Goal,no,0,0,2,0,1,0,2,6,0,9,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1269,287,Mateta,2,R,jumping on spot,central,Shootout,Cup,194,yes,Goal,7,4,2,Goal,ST,moving,0.06746732,0.1113636,0.03445501,0.1758966,0.252772,0.1924075,5,1,1,1,1,1,1,weak,yes,3,normal,no,Right,Club,Cup,null,Goal,Left,Red,Yellow,no,Saved,no,1,2,2,1,0,1,2,4,0,13,0,1,1,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1270,288,Max,2,L,no,central,Ingame,League,187,no,null,null,null,null,null,DF,still,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,5,1,1,1,1,1,1,strong,no,3,important,no,null,Club,League,51,null,null,Red,White,no,Goal,no,0,0,2,0,1,0,0,0,0,6,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1271,289,Mbappe,3,R,no,central,Ingame,Friendly,194,no,null,null,null,null,null,ST,still,0.06746732,0.1113636,0.03445501,0.1758966,0.252772,0.1924075,1,1,1,1,1,1,1,normal,no,1,normal,no,null,National Team,Friendly,90,null,null,White,Red,no,Goal,no,1,0,2,0,0,0,0,0,0,13,0,2,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1272,289,Mbappe,3,R,jumping on spot,central,Ingame,Cup,180,no,Goal,1,1,3,null,ST,moving,0.05841559,0.1060606,0.02983236,0.1522975,0.2188589,0.1665932,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,Cup,77,null,null,Blue,Yellow,no,Goal,no,1,2,2,0,0,0,2,1,0,1,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1273,289,Mbappe,3,R,no,central,Ingame,League,186,no,Goal,9,6,null,null,ST,still,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,6,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,59,Goal,Right,White,Yellow,no,Goal,no,1,0,2,0,1,0,2,6,0,5,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1
1274,289,Mbappe,3,R,no,central,Ingame,League,196,no,Goal,6,6,null,null,ST,still,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,6,1,1,1,1,1,1,normal,yes,2,important,yes,Left,Club,League,90,Goal,Left,Blue,Blue,no,Saved,no,1,0,2,0,1,0,2,6,0,15,0,2,0,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1275,289,Mbappe,3,R,no,central,Ingame,Cup,198,no,Saved,9,6,Semi-Final,null,ST,still,0.07005352,0.1128788,0.03577576,0.1826392,0.2624614,0.199783,6,1,1,1,1,1,1,normal,yes,4,normal,no,Right,Club,Cup,66,Goal,Left,Blue,White,no,Saved,no,1,0,2,0,0,0,1,6,0,16,0,2,0,2,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1276,289,Mbappe,3,R,no,central,Ingame,Cup,198,no,Saved,9,6,Semi-Final,null,ST,still,0.07005352,0.1128788,0.03577576,0.1826392,0.2624614,0.199783,4,1,1,1,1,1,1,normal,no,4,normal,no,Right,Club,Cup,85,Saved,Right,Blue,White,no,Goal,no,1,0,2,0,0,0,1,6,0,16,0,2,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
1277,289,Mbappe,3,R,jumping left and right,central,Ingame,League,191,no,Goal,7,4,null,null,ST,moving,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,2,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,38,Saved,Right,White,Green,no,Goal,no,1,4,2,0,1,0,2,4,0,10,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3
1278,289,Mbappe,3,R,no,central,Ingame,League,196,no,Goal,2,2,null,null,ST,still,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,6,1,1,1,1,1,1,normal,no,3,important,no,Right,Club,League,65,Goal,Left,Red,Blue,no,Goal,no,1,0,2,0,1,0,2,2,0,15,0,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1279,289,Mbappe,3,R,no,central,Ingame,League,188,no,Goal,9,6,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,6,1,1,1,1,1,1,strong,no,3,normal,no,Center,Club,League,37,Goal,Right,Blue,Yellow,no,Goal,no,1,0,2,0,1,0,2,6,0,7,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1280,289,Mbappe,3,R,no,central,Ingame,UCL,196,no,Goal,6,6,Group,null,ST,still,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,6,1,1,1,1,1,1,strong,no,3,important,no,Right,Club,UCL,42,Goal,Center,Blue,Blue,no,Goal,no,1,0,2,0,0,0,2,6,1,15,0,2,0,1,0,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
1281,289,Mbappe,3,R,no,central,Ingame,League,188,no,Goal,6,6,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,4,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,League,51,Goal,Right,Blue,Pink,no,Goal,no,1,0,2,0,1,0,2,6,0,7,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1282,289,Mbappe,3,R,no,central,Ingame,League,189,no,Goal,7,4,null,null,ST,still,0.06423456,0.1094697,0.03280406,0.1674683,0.2406602,0.1831881,6,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,32,Goal,Right,White,Blue,no,Goal,no,1,0,2,0,1,0,2,4,0,8,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1283,289,Mbappe,3,R,jumping left and right,central,Ingame,UCL,187,no,Goal,9,6,last sixteen,null,ST,moving,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,1,1,1,1,1,1,1,normal,no,4,normal,yes,Left,Club,UCL,30,Goal,Left,Blue,Red,yes,Goal,yes,1,4,2,0,0,0,2,6,0,6,0,1,0,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1284,289,Mbappe,3,R,no,central,Ingame,Cup,191,no,Goal,1,1,last sixteen,null,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,3,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,Cup,41,Goal,Left,Blue,Grey,no,Goal,no,1,0,2,0,0,0,2,1,0,10,0,2,0,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1285,289,Mbappe,3,R,jumping on spot,central,Ingame,WM-Quali,194,no,Goal,3,3,Group,null,ST,moving,0.06746732,0.1113636,0.03445501,0.1758966,0.252772,0.1924075,6,1,1,1,1,1,1,normal,yes,3,normal,no,Right,National Team,WM-Quali,75,Goal,Right,Blue,Green,no,Saved,no,1,2,2,0,0,0,2,3,1,13,0,1,0,2,1,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
1286,289,Mbappe,3,R,no,central,Ingame,League,190,no,Saved,9,6,null,null,ST,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,4,1,1,1,1,1,1,normal,no,3,important,no,Right,Club,League,87,Goal,Right,Pink,White,no,Goal,no,1,0,2,0,1,0,1,6,0,9,0,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1287,289,Mbappe,3,R,no,central,Shootout,EM,183,yes,Goal,7,4,last sixteen,Goal,ST,still,0.06035525,0.107197,0.03082293,0.1573544,0.226126,0.1721248,1,1,1,1,1,1,1,normal,yes,4,normal,no,Left,National Team,EM,null,Saved,Right,Blue,Green,no,Saved,no,1,0,2,1,0,1,2,4,0,2,0,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
1288,290,Mehmedi,1,R,no,central,Shootout,EM,188,no,null,null,null,last sixteen,Goal,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,6,1,1,1,1,1,1,normal,no,4,normal,yes,null,National Team,EM,null,null,null,White,Yellow,yes,Goal,yes,1,0,2,1,0,0,0,0,0,7,0,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1289,291,Mensah,1,R,no,central,Shootout,WM,190,no,null,null,null,Quarter-Final,Goal,DF,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,5,1,1,1,1,1,1,normal,yes,4,normal,no,null,National Team,WM,null,null,null,Red,Yellow,no,Saved,no,1,0,2,1,0,0,0,0,0,9,1,2,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1290,292,Mer̩,1,R,jumping on spot,central,Shootout,Cup,195,no,null,null,null,last sixteen,Saved,DF,moving,0.06811387,0.1117424,0.03478519,0.1775822,0.2551943,0.1942513,4,1,1,1,1,1,1,normal,yes,3,important,no,null,Club,Cup,null,null,null,Yellow,Blue,no,Saved,no,1,2,2,1,0,0,0,0,0,14,1,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1291,293,Messi,3,L,rechts geneigt,central,Ingame,WM,176,no,null,null,null,Group,null,ST,moving,0.05582939,0.1045455,0.02851161,0.1455549,0.2091695,0.1592177,4,1,1,1,1,1,1,weak,no,4,important,no,null,National Team,WM,40,null,null,Blue-White,Black,no,Goal,no,0,3,2,0,0,0,0,0,1,1,0,1,0,3,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,293,Messi,3,L,no,central,Ingame,WM,176,no,Goal,7,4,Group,null,ST,still,0.05582939,0.1045455,0.02851161,0.1455549,0.2091695,0.1592177,6,1,1,1,1,1,1,normal,no,4,unimportant,no,Right,National Team,WM,75,null,null,Blue-White,Black,no,Goal,no,0,0,2,0,0,0,2,4,1,1,0,2,0,2,0,3,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,293,Messi,3,L,no,central,Ingame,Friendly,186,no,Goal,9,6,null,null,ST,still,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,4,1,1,1,1,1,1,normal,no,1,normal,no,Left,National Team,Friendly,55,Goal,Right,Blue-White,Black,no,Goal,no,0,0,2,0,0,0,2,6,0,5,0,2,0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1294,293,Messi,3,L,no,central,Ingame,League,184,no,Goal,7,4,null,null,ST,still,0.0610018,0.1075758,0.03115312,0.1590401,0.2285484,0.1739687,6,1,1,1,1,1,1,normal,no,3,normal,no,Center,Club,League,79,Goal,Left,Red-Blue,Black,no,Goal,no,0,0,2,0,1,0,2,4,0,3,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1295,293,Messi,3,L,no,central,Ingame,League,188,no,Goal,9,6,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,5,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,80,Goal,Center,Red-Blue,Blue,no,Goal,no,0,0,2,0,1,0,2,6,0,7,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
1296,293,Messi,3,L,jumping on spot,central,Ingame,League,186,no,Goal,5,5,null,null,ST,moving,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,4,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,81,Goal,Right,Red-Blue,Orange,no,Goal,no,0,2,2,0,1,0,2,5,0,5,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1297,293,Messi,3,L,step forward,central,Ingame,UCL,185,no,Goal,7,4,Group,null,ST,moving,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,6,1,1,1,1,1,1,normal,no,3,normal,no,Center,Club,UCL,58,Goal,Left,Blue,Red,no,Goal,no,0,2,2,0,0,0,2,4,1,4,0,1,0,2,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1298,293,Messi,3,L,no,central,Ingame,Cup,196,no,Goal,9,6,Quarter-Final,null,ST,still,0.06876042,0.1121212,0.03511538,0.1792679,0.2576167,0.1960952,4,1,1,1,1,1,1,normal,yes,4,normal,no,Left,Club,Cup,76,Goal,Center,Red-Blue,Black,no,Saved,no,0,0,2,0,0,0,2,6,0,15,0,2,0,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
1299,293,Messi,3,L,links geneigt,central,Ingame,League,186,no,Saved,7,4,null,null,ST,moving,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,6,1,1,1,1,1,1,normal,no,2,important,yes,Left,Club,League,5,Goal,Left,Red-Blue,Black,no,Goal,no,0,1,2,0,1,0,1,4,0,5,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1300,293,Messi,3,L,rechts geneigt,central,Ingame,League,182,no,Goal,9,6,null,null,ST,moving,0.05970869,0.1068182,0.03049274,0.1556688,0.2237036,0.1702809,4,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,70,Saved,Left,Red-Blue,Blue,no,Goal,no,0,3,2,0,1,0,2,6,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
1301,293,Messi,3,L,no,central,Ingame,League,186,yes,Goal,7,4,null,null,ST,still,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,6,1,1,1,1,1,1,normal,no,3,normal,yes,Right,Club,League,90,Goal,Left,Red-Blue,Black,no,Goal,no,0,0,2,0,1,1,2,4,0,5,0,2,0,2,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1302,293,Messi,3,L,no,slightly left,Ingame,Cup,188,no,Goal,9,6,5,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,6,1,1,1,1,1,1,weak,yes,3,normal,no,Left,Club,Cup,86,Goal,Right,Red-Blue,Yellow,no,Saved,no,0,0,1,0,0,0,2,6,0,7,0,2,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1303,293,Messi,3,L,no,central,Ingame,Cup,181,no,Saved,9,6,last sixteen,null,ST,still,0.05906214,0.1064394,0.03016255,0.1539831,0.2212813,0.1684371,6,1,1,1,1,1,1,normal,no,3,unimportant,yes,Right,Club,Cup,57,Goal,Left,Yellow,Black,no,Goal,no,0,0,2,0,0,0,1,6,0,1,0,2,0,2,0,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1304,293,Messi,3,L,no,central,Ingame,League,191,no,Goal,9,6,null,null,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,4,1,1,1,1,1,1,normal,no,3,unimportant,no,Left,Club,League,31,Saved,Right,Red-Blue,Black,no,Goal,no,0,0,2,0,1,0,2,6,0,10,0,2,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3
1305,293,Messi,3,L,no,central,Ingame,League,185,no,Goal,7,4,null,null,ST,still,0.06164835,0.1079545,0.03148331,0.1607257,0.2309707,0.1758126,4,1,1,1,1,1,1,weak,yes,3,normal,no,Right,Club,League,81,Goal,Left,Red-Blue,Blue,no,Saved,no,0,0,2,0,1,0,2,4,0,4,0,2,0,3,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1306,293,Messi,3,L,no,central,Ingame,Cup,191,no,Saved,7,4,Final,null,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,3,1,1,1,1,1,1,normal,no,4,normal,no,Left,Club,Cup,68,Goal,Right,Red-Blue,Grey,no,Goal,no,0,0,2,0,0,0,1,4,0,10,0,2,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1307,293,Messi,3,L,no,central,Ingame,League,188,no,Goal,3,3,null,null,ST,still,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,86,Saved,Left,Red-Blue,Orange,no,Goal,no,0,0,2,0,1,0,2,3,0,7,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1308,293,Messi,3,L,rechts geneigt,central,Ingame,Friendly,182,no,Goal,9,6,null,null,ST,moving,0.05970869,0.1068182,0.03049274,0.1556688,0.2237036,0.1702809,4,1,1,1,1,1,1,normal,no,1,normal,yes,Left,National Team,Friendly,61,Goal,Right,Blue-White,Green,yes,Goal,yes,0,3,2,0,0,0,2,6,0,1,0,1,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
1309,293,Messi,3,L,jumping on spot,central,Ingame,UCL,188,no,Goal,7,4,Group,null,ST,moving,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,6,1,1,1,1,1,1,weak,yes,3,normal,no,Right,Club,UCL,55,Goal,Left,Red-Blue,Yellow,no,Saved,no,0,2,2,0,0,0,2,4,1,7,0,1,0,3,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1310,293,Messi,3,L,jumping on spot,central,Ingame,League,187,no,Saved,9,6,null,null,ST,moving,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,82,Goal,Right,Turqoise,Blue,no,Goal,no,0,2,2,0,1,0,1,6,0,6,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1311,293,Messi,3,L,no,central,Ingame,Cup,180,no,Goal,9,6,Quarter-Final,null,ST,still,0.05841559,0.1060606,0.02983236,0.1522975,0.2188589,0.1665932,1,1,1,1,1,1,1,normal,no,4,normal,no,Left,Club,Cup,53,Saved,Right,Red-Blue,Black,no,Missed,no,0,0,2,0,0,0,2,6,0,1,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3
1312,293,Messi,3,L,no,central,Ingame,League,182,no,Missed,1,1,null,null,ST,still,0.05970869,0.1068182,0.03049274,0.1556688,0.2237036,0.1702809,6,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,33,Goal,Left,Red-Blue,Blue,no,Goal,no,0,0,2,0,1,0,1,1,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1313,293,Messi,3,L,no,central,Ingame,Friendly,190,no,Goal,9,6,null,null,ST,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,4,1,1,1,1,1,1,normal,no,1,normal,yes,Left,National Team,Friendly,90,Missed,Left,Red-Blue,Black,no,Goal,no,0,0,2,0,0,0,2,6,0,9,0,2,0,2,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1314,293,Messi,3,L,no,central,Ingame,UCL,191,no,Goal,7,4,last sixteen,null,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,6,1,1,1,1,1,1,normal,no,4,normal,no,Right,Club,UCL,72,Goal,Left,Red-Blue,Green,no,Goal,no,0,0,2,0,0,0,2,4,0,10,0,2,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1315,293,Messi,3,L,no,slightly left,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,6,1,1,1,1,1,1,normal,no,3,important,no,Center,Club,League,52,Goal,Right,Red-Blue,Green,yes,Goal,yes,0,0,1,0,1,0,2,6,0,6,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
1316,293,Messi,3,L,no,central,Ingame,League,182,no,Goal,9,6,null,null,ST,still,0.05970869,0.1068182,0.03049274,0.1556688,0.2237036,0.1702809,2,1,1,1,1,1,1,normal,no,4,normal,yes,Left,Club,League,53,Goal,Center,Red-Blue,Blue,yes,Goal,yes,0,0,2,0,1,0,2,6,0,1,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
1317,293,Messi,3,L,no,central,Shootout,Copa America,190,no,Goal,5,2,Quarter-Final,null,ST,still,0.06488111,0.1098485,0.03313425,0.169154,0.2430825,0.185032,6,1,1,1,1,1,1,normal,no,4,important,yes,Right,National Team,Copa America,null,Goal,Left,Blue,Green,no,Goal,no,0,0,2,1,0,0,2,2,0,9,0,2,0,2,0,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1318,293,Messi,3,L,no,central,Ingame,League,182,yes,Goal,9,6,null,null,ST,still,0.05970869,0.1068182,0.03049274,0.1556688,0.2237036,0.1702809,6,1,1,1,1,1,1,normal,yes,3,normal,no,Left,Club,League,90,Goal,Right,Red-Blue,Yellow,no,Saved,no,0,0,2,0,1,1,2,6,0,1,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1319,293,Messi,3,L,step forward,central,Ingame,League,188,no,Saved,9,6,null,null,ST,moving,0.06358801,0.1090909,0.03247387,0.1657827,0.2382378,0.1813442,3,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,13,Goal,Left,Red-Blue,Black,no,Goal,no,0,2,2,0,1,0,1,6,0,7,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1320,293,Messi,3,L,no,central,Ingame,UCL,186,no,Goal,3,3,Group,null,ST,still,0.0622949,0.1083333,0.0318135,0.1624114,0.2333931,0.1776565,4,1,1,1,1,1,1,normal,no,3,important,no,Right,Club,UCL,24,Saved,Right,Red-Blue,Yellow,no,Goal,no,0,0,2,0,0,0,2,3,1,5,0,2,0,2,0,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3
1321,293,Messi,3,L,no,central,Ingame,UCL,191,no,Goal,7,4,Group,null,ST,still,0.06552766,0.1102273,0.03346444,0.1708396,0.2455049,0.1868758,6,1,1,1,1,1,1,strong,no,3,normal,no,Center,Club,UCL,31,Goal,Right,Red-Blue,Black,no,Goal,no,0,0,2,0,0,0,2,4,1,10,0,2,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1322,293,Messi,3,L,no,central,Ingame,League,180,no,Goal,9,6,null,null,ST,still,0.05841559,0.1060606,0.02983236,0.1522975,0.2188589,0.1665932,1,1,1,1,1,1,1,strong,no,3,important,no,Right,Club,League,86,Goal,Center,Red-Blue,Black,no,Goal,no,0,0,2,0,1,0,2,6,0,1,0,2,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
1323,293,Messi,3,L,step right,slightly right,Ingame,Cup,187,no,Goal,4,1,Semi-Final,null,ST,moving,0.06294145,0.1087121,0.03214369,0.164097,0.2358154,0.1795003,6,1,1,1,1,1,1,normal,yes,4,important,yes,Right,Club,Cup,57,Goal,Right,Red-Blue,Black,yes,Saved,yes,0,3,3,0,0,0,2,1,0,6,0,1,0,2,1,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
