"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_consider_fe_Martial3",1.85026949903469,NA,NA,NA,NA
"b_consider_fe_Martial4",-5.98675286429485,NA,NA,NA,NA
"b_consider_fe_Martial5",-18.8861902625749,NA,NA,NA,NA
"b_consider_fe_Martial6",-3.86994374343579,NA,NA,NA,NA
"b_consider_fe_Mateta2",-9.62562477743482,NA,NA,NA,NA
"b_consider_fe_Mateta3",-8.45745641338885,NA,NA,NA,NA
"b_consider_fe_Mateta4",14.0445064176102,NA,NA,NA,NA
"b_consider_fe_Mateta5",29.6699458423906,NA,NA,NA,NA
"b_consider_fe_Mateta6",16.8959501045921,NA,NA,NA,NA
"b_consider_fe_Mbappe2",3.9006904111258,NA,NA,NA,NA
"b_consider_fe_Mbappe3",2.15593787324527,NA,NA,NA,NA
"b_consider_fe_Mbappe4",-6.75196168713175,NA,NA,NA,NA
"b_consider_fe_Mbappe5",-17.6030490420988,NA,NA,NA,NA
"b_consider_fe_Mbappe6",-3.2337720192468,NA,NA,NA,NA
"b_consider_fe_Messi2",5.35386829739156,NA,NA,NA,NA
"b_consider_fe_Messi3",3.02132117774078,NA,NA,NA,NA
"b_consider_fe_Messi4",-5.43648798726913,NA,NA,NA,NA
"b_consider_fe_Messi5",7.60696031549552,NA,NA,NA,NA
"b_consider_fe_Messi6",-3.72100999817424,NA,NA,NA,NA
"b_consider_fe_Modric2",6.80280079224959,NA,NA,NA,NA
"b_consider_fe_Modric3",2.62887802077989,NA,NA,NA,NA
"b_consider_fe_Modric4",-4.61454268405879,NA,NA,NA,NA
"b_consider_fe_Modric5",10.724965809066,NA,NA,NA,NA
"b_consider_fe_Modric6",-2.60093286565485,NA,NA,NA,NA
"b_consider_fe_Moreno2",-1.75494188921838,NA,NA,NA,NA
"b_consider_fe_Moreno3",26.764425634916,NA,NA,NA,NA
"b_consider_fe_Moreno4",18.2441072647171,NA,NA,NA,NA
"b_consider_fe_Moreno5",-4.55813548723382,NA,NA,NA,NA
"b_consider_fe_Moreno6",-15.3113849613543,NA,NA,NA,NA
"b_consider_fe_Müller2",4.42949605697755,NA,NA,NA,NA
"b_consider_fe_Müller3",2.24424728612596,NA,NA,NA,NA
"b_consider_fe_Müller4",-5.16921416281112,NA,NA,NA,NA
"b_consider_fe_Müller5",8.4011950479779,NA,NA,NA,NA
"b_consider_fe_Müller6",-3.04116710584696,NA,NA,NA,NA
"b_consider_fe_nan2",5.61467195116961,NA,NA,NA,NA
"b_consider_fe_nan3",2.29493236478369,NA,NA,NA,NA
"b_consider_fe_nan4",-5.69478194902636,NA,NA,NA,NA
"b_consider_fe_nan5",8.53424958112125,NA,NA,NA,NA
"b_consider_fe_nan6",-3.50316944206612,NA,NA,NA,NA
