ID,playerid,name,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice
1752,368,Ronaldo,R,no,central,Ingame,Cup,187,no,Missed,7,4,4,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1753,368,Ronaldo,R,no,central,Ingame,League,190,no,Goal,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1754,368,Ronaldo,R,no,central,Ingame,UCL,183,no,Goal,7,4,Semi-Final,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,3
1755,368,Ronaldo,R,no,central,Ingame,League,198,no,Missed,3,3,null,null,ST,still,0.070053523,0.112878788,0.035775761,0.182639162,0.262461397,0.199782967,6
1756,368,Ronaldo,R,no,central,Shootout,UCL,196,no,Goal,9,6,Final,Goal,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1757,368,Ronaldo,R,no,central,Ingame,League,191,no,Saved,4,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,2
1758,368,Ronaldo,R,no,central,Ingame,Cup,189,no,Goal,5,2,Semi-Final,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1759,368,Ronaldo,R,jumping on spot,central,Ingame,League,191,no,Goal,7,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,5
1760,368,Ronaldo,R,no,central,Ingame,Friendly,191,no,Goal,5,5,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1761,368,Ronaldo,R,no,central,Shootout,Cup,191,no,Goal,9,6,Final,Goal,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,5
1762,368,Ronaldo,R,no,central,Ingame,League,188,no,Goal,8,5,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1763,368,Ronaldo,R,no,central,Ingame,League,191,no,Goal,4,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,2
1764,368,Ronaldo,R,no,central,Ingame,League,184,no,Goal,5,2,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1765,368,Ronaldo,R,jumping on spot,central,Ingame,League,187,no,Goal,7,4,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1766,368,Ronaldo,R,no,central,Ingame,League,182,no,Saved,7,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6
1767,368,Ronaldo,R,no,central,Ingame,League,197,no,Goal,9,6,null,null,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,4
1768,368,Ronaldo,R,no,central,Ingame,League,191,no,Goal,7,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1769,368,Ronaldo,R,jumping on spot,central,Ingame,League,186,no,Goal,9,6,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1770,368,Ronaldo,R,no,central,Ingame,League,193,no,Goal,7,4,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1771,368,Ronaldo,R,no,central,Ingame,League,182,no,Goal,7,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6
1772,368,Ronaldo,R,no,central,Ingame,League,191,no,Goal,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1773,368,Ronaldo,R,no,central,Ingame,UCL,197,no,Goal,7,4,Group,null,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,5
1774,368,Ronaldo,R,no,central,Ingame,League,189,no,Goal,5,5,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1775,368,Ronaldo,R,no,central,Ingame,League,186,no,Goal,4,4,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,1
1776,368,Ronaldo,R,no,central,Ingame,League,183,no,Goal,1,1,null,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,3
1777,368,Ronaldo,R,step left,central,Ingame,League,183,no,Goal,6,3,null,null,ST,moving,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,2
1778,368,Ronaldo,R,step forward,central,Ingame,EM-Quali,192,no,Goal,5,2,Group,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1779,368,Ronaldo,R,jumping on spot,central,Ingame,League,189,no,Goal,7,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1780,368,Ronaldo,R,no,central,Ingame,League,185,no,Goal,9,6,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,1
1781,368,Ronaldo,R,jumping on spot,central,Ingame,League,185,no,Goal,1,1,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,2
1782,368,Ronaldo,R,step forward,central,Ingame,UCL,188,no,Goal,5,2,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5
1783,368,Ronaldo,R,no,central,Ingame,League,185,no,Goal,5,5,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1784,368,Ronaldo,R,no,central,Ingame,League,189,no,Goal,9,6,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1785,368,Ronaldo,R,jumping on spot,central,Ingame,League,189,no,Goal,7,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1786,368,Ronaldo,R,no,central,Ingame,League,182,no,Goal,7,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6
1787,368,Ronaldo,R,no,central,Ingame,League,191,no,Goal,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
1788,368,Ronaldo,R,no,central,Ingame,League,191,no,Goal,1,1,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1789,368,Ronaldo,R,jumping left and right,slightly left,Ingame,League,188,no,Goal,7,4,null,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,3
1790,368,Ronaldo,R,no,central,Ingame,League,199,no,Goal,6,3,null,null,ST,still,0.070700075,0.113257576,0.03610595,0.184324811,0.264883758,0.201626843,4
1791,368,Ronaldo,R,no,central,Ingame,UCL,193,no,Goal,7,4,Semi-Final,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
1792,368,Ronaldo,R,no,central,Shootout,UCL,193,no,Goal,9,6,Semi-Final,Goal,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1793,368,Ronaldo,R,jumping on spot,central,Ingame,League,191,no,Saved,7,4,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,5
1794,368,Ronaldo,R,step forward,central,Ingame,League,191,no,Saved,8,5,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1795,368,Ronaldo,R,no,central,Ingame,Friendly,191,no,Goal,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1796,368,Ronaldo,R,step left,slightly left,Ingame,League,187,no,Saved,9,6,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1797,368,Ronaldo,R,no,central,Ingame,League,184,no,Goal,9,6,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
1798,368,Ronaldo,R,no,central,Ingame,League,184,no,Goal,9,6,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1799,368,Ronaldo,R,no,central,Ingame,League,179,no,Goal,7,4,null,null,ST,still,0.05776904,0.105681818,0.029502176,0.150611827,0.216436553,0.16474932,4
1800,368,Ronaldo,R,no,central,Ingame,League,189,no,Goal,7,4,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1801,368,Ronaldo,R,step left,central,Ingame,Cup,185,no,Goal,7,4,Semi-Final,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
1802,368,Ronaldo,R,no,central,Ingame,League,182,no,Goal,7,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,2
1803,368,Ronaldo,R,no,central,Ingame,League,186,no,Goal,2,2,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,5
1804,368,Ronaldo,R,no,central,Ingame,League,189,no,Saved,8,5,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1805,368,Ronaldo,R,no,central,Ingame,League,182,yes,Goal,7,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,4
1806,368,Ronaldo,R,no,slightly right,Ingame,League,186,no,Goal,7,4,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1807,368,Ronaldo,R,no,central,Ingame,UCL,192,no,Goal,7,4,Group,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,1
1808,368,Ronaldo,R,step right,slightly right,Ingame,League,182,no,Goal,1,1,null,null,ST,moving,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6
1809,368,Ronaldo,R,no,central,Ingame,League,184,no,Goal,6,6,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,5
1810,368,Ronaldo,R,jumping on spot,central,Ingame,UCL,188,no,Goal,8,5,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5
1811,368,Ronaldo,R,no,central,Ingame,Cup,184,no,Saved,5,5,Semi-Final,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1812,368,Ronaldo,R,no,central,Ingame,Cup,184,no,Goal,7,4,Semi-Final,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1813,368,Ronaldo,R,no,central,Ingame,League,183,no,Goal,7,4,null,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
1814,368,Ronaldo,R,no,central,Ingame,UCL,199,no,Goal,7,4,Final,null,ST,still,0.070700075,0.113257576,0.03610595,0.184324811,0.264883758,0.201626843,6
1815,368,Ronaldo,R,step left,slightly left,Ingame,League,189,no,Goal,9,6,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1816,368,Ronaldo,R,step left,clearly left,Ingame,League,182,no,Goal,7,4,null,null,ST,moving,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,3
1817,368,Ronaldo,R,no,central,Ingame,League,182,no,Goal,3,3,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,1
1818,368,Ronaldo,R,no,slightly left,Ingame,UCL,188,no,Goal,1,1,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1819,368,Ronaldo,R,no,central,Ingame,UCL,188,no,Saved,7,4,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1820,368,Ronaldo,R,rechts geneigt,central,Ingame,League,187,no,Goal,7,4,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,3
1821,368,Ronaldo,R,jumping on spot,central,Ingame,League,184,no,Goal,6,3,null,null,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
1822,368,Ronaldo,R,step left,central,Ingame,League,179,no,Goal,9,6,null,null,ST,moving,0.05776904,0.105681818,0.029502176,0.150611827,0.216436553,0.16474932,4
1823,368,Ronaldo,R,step left,central,Ingame,League,179,no,Goal,7,4,null,null,ST,moving,0.05776904,0.105681818,0.029502176,0.150611827,0.216436553,0.16474932,6
1824,368,Ronaldo,R,no,central,Ingame,UCL,188,no,Goal,9,6,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,2
1825,368,Ronaldo,R,step right,slightly right,Ingame,League,187,no,Goal,5,2,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1826,368,Ronaldo,R,links geneigt,central,Ingame,League,189,no,Goal,7,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,3
1827,368,Ronaldo,R,rechts geneigt,central,Ingame,League,186,no,Goal,6,3,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1828,368,Ronaldo,R,no,slightly left,Ingame,League,187,no,Missed,7,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1829,368,Ronaldo,R,step left,central,Ingame,UCL,192,no,Saved,4,4,Semi-Final,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,2
1830,368,Ronaldo,R,no,central,Ingame,League,189,no,Goal,2,2,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,2
1831,368,Ronaldo,R,no,central,Ingame,EM-Quali,188,no,Goal,5,2,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1832,368,Ronaldo,R,rechts geneigt,central,Ingame,League,189,no,Goal,9,6,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1833,368,Ronaldo,R,no,central,Ingame,UCL,190,no,Goal,9,6,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1834,368,Ronaldo,R,no,central,Ingame,UCL,190,no,Goal,7,4,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1835,368,Ronaldo,R,jumping on spot,central,Ingame,League,185,no,Goal,4,4,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1836,368,Ronaldo,R,no,central,Ingame,League,184,no,Goal,9,6,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1837,368,Ronaldo,R,step forward,central,Ingame,League,189,no,Goal,7,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,2
1838,368,Ronaldo,R,step left,slightly left,Ingame,League,189,no,Missed,2,2,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1839,368,Ronaldo,R,no,central,Ingame,League,191,no,Goal,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1840,368,Ronaldo,R,jumping on spot,central,Ingame,League,186,no,Goal,7,4,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
1841,368,Ronaldo,R,no,central,Ingame,League,187,no,Saved,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1842,368,Ronaldo,R,no,central,Ingame,League,195,no,Goal,7,4,null,null,ST,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,2
1843,368,Ronaldo,R,no,central,Ingame,Friendly,188,no,Missed,2,2,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1844,368,Ronaldo,R,no,central,Shootout,UCL,188,yes,Saved,4,4,Final,Missed,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1845,368,Ronaldo,R,jumping on spot,central,Ingame,EM,194,no,Goal,6,6,Group,null,ST,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
1846,368,Ronaldo,R,no,central,Shootout,EM,190,no,Missed,7,4,Quarter-Final,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1847,368,Ronaldo,R,no,central,Ingame,League,185,no,Goal,7,4,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1848,368,Ronaldo,R,no,central,Ingame,League,185,no,Goal,9,6,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1849,368,Ronaldo,R,no,central,Ingame,WM-Quali,186,no,Saved,9,6,Group,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1850,368,Ronaldo,R,rechts geneigt,central,Ingame,WM-Quali,186,no,Goal,7,4,Group,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1851,368,Ronaldo,R,no,central,Ingame,League,188,no,Missed,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1852,368,Ronaldo,R,no,central,Ingame,League,187,no,Goal,7,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1853,368,Ronaldo,R,no,central,Ingame,WMCUP,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1854,368,Ronaldo,R,no,central,Ingame,League,195,no,Goal,7,4,null,null,ST,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4
1855,368,Ronaldo,R,rechts geneigt,central,Ingame,League,185,no,Goal,7,4,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
1856,368,Ronaldo,R,no,central,Ingame,League,182,no,Goal,4,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,3
1857,368,Ronaldo,R,no,central,Ingame,League,187,no,Goal,3,3,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1858,368,Ronaldo,R,no,central,Ingame,Cup,192,no,Saved,9,6,Group,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
1859,368,Ronaldo,R,no,central,Ingame,WM-Quali,191,no,Goal,3,3,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,3
1860,368,Ronaldo,R,no,slightly right,Ingame,UCL,188,no,Goal,3,3,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1861,368,Ronaldo,R,no,central,Ingame,UCL,188,no,Goal,7,4,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
1862,368,Ronaldo,R,no,central,Ingame,League,192,no,Goal,6,6,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1863,368,Ronaldo,R,no,central,Ingame,League,195,no,Saved,7,4,null,null,ST,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1864,368,Ronaldo,R,no,slightly right,Ingame,League,190,no,Goal,9,6,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1865,368,Ronaldo,R,no,central,Ingame,League,190,no,Goal,9,6,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1866,368,Ronaldo,R,jumping on spot,central,Ingame,UCL,195,no,Goal,7,4,last sixteen,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4
1867,368,Ronaldo,R,no,central,Ingame,UCL,196,yes,Goal,4,4,Quarter-Final,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,3
1868,368,Ronaldo,R,no,central,Ingame,WM,192,no,Goal,3,3,Group,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
1869,368,Ronaldo,R,no,central,Ingame,WM,194,no,Goal,6,3,Group,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
1870,368,Ronaldo,R,no,central,Ingame,League,192,no,Saved,6,6,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1871,368,Ronaldo,R,no,central,Ingame,League,196,no,Goal,7,4,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,1
1872,368,Ronaldo,R,no,central,Ingame,League,187,no,Goal,1,1,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1873,368,Ronaldo,R,no,central,Ingame,League,192,no,Goal,9,6,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,2
1874,368,Ronaldo,R,no,central,Ingame,League,186,no,Goal,5,2,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
1875,368,Ronaldo,R,no,central,Ingame,League,193,no,Saved,9,6,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,2
1876,368,Ronaldo,R,no,central,Ingame,UCL,188,yes,Goal,2,2,last sixteen,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1877,368,Ronaldo,R,step right,central,Ingame,EM-Quali,190,no,Goal,7,4,Group,null,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1878,368,Ronaldo,R,links geneigt,central,Ingame,League,191,no,Goal,9,6,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,2
1879,368,Ronaldo,R,no,central,Ingame,EM-Quali,190,no,Goal,2,2,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3
1880,368,Ronaldo,R,no,central,Ingame,League,188,yes,Goal,3,3,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1881,368,Ronaldo,R,no,central,Ingame,EM-Quali,190,no,Goal,7,4,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,5
1882,368,Ronaldo,R,no,central,Ingame,League,188,no,Goal,8,5,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1883,368,Ronaldo,R,no,central,Ingame,League,196,no,Goal,7,4,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
1884,368,Ronaldo,R,no,central,Ingame,League,189,no,Goal,9,6,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1885,368,Ronaldo,R,jumping on spot,slightly right,Ingame,League,191,no,Goal,9,6,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1886,368,Ronaldo,R,jumping on spot,central,Ingame,League,191,no,Goal,7,4,null,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1887,368,Ronaldo,R,no,central,Ingame,Cup,196,yes,Goal,7,4,Semi-Final,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,2
1888,368,Ronaldo,R,no,central,Ingame,Cup,196,no,Goal,2,2,Semi-Final,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1889,368,Ronaldo,R,no,central,Ingame,League,187,no,Saved,7,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,5
1890,368,Ronaldo,R,no,central,Ingame,League,193,no,Goal,5,5,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,2
1891,368,Ronaldo,R,no,slightly right,Ingame,League,194,no,Goal,5,2,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
1892,368,Ronaldo,R,no,central,Ingame,League,194,yes,Goal,4,4,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
1893,368,Ronaldo,R,jumping on spot,central,Ingame,League,193,no,Goal,7,4,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
1894,368,Ronaldo,R,jumping on spot,central,Ingame,League,192,no,Goal,9,6,null,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,2
1895,368,Ronaldo,R,no,central,Ingame,UCL,184,no,Missed,2,2,last sixteen,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
1896,368,Ronaldo,R,no,central,Ingame,League,193,no,Goal,9,6,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
1897,368,Ronaldo,R,no,central,Ingame,League,192,no,Goal,9,6,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,2
1898,368,Ronaldo,R,jumping on spot,central,Ingame,UCL,187,no,Goal,2,2,Group,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,5
1899,368,Ronaldo,R,jumping left and right,central,Ingame,UCL,187,no,Goal,8,5,Group,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1900,368,Ronaldo,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5
1901,368,Ronaldo,R,no,central,Ingame,League,188,no,Goal,8,5,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,2
1902,368,Ronaldo,R,no,central,Ingame,League,194,no,Goal,2,2,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
1903,368,Ronaldo,R,no,central,Ingame,Cup,193,no,Saved,9,6,Semi-Final,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,2
1904,368,Ronaldo,R,no,central,Ingame,League,184,no,Goal,2,2,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,1
1905,368,Ronaldo,R,jumping on spot,central,Ingame,League,193,no,Goal,4,1,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1906,368,Ronaldo,R,no,central,Ingame,League,193,no,Goal,7,4,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1907,368,Ronaldo,R,no,central,Ingame,EM,190,no,Saved,7,4,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1908,368,Ronaldo,R,jumping on spot,central,Ingame,EM,188,no,Goal,9,6,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1909,368,Ronaldo,R,no,central,Ingame,EM,188,no,Goal,7,4,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1910,369,Rooney,R,no,central,Shootout,EM,192,no,null,null,null,Quarter-Final,Missed,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
